"","schid","parent.ed","female","income","math","read","gen","minority","age","public","attend","gifted","free.lunch","suburban","urban","enrollment","min.percent","parent.ed.cat","income.cat"
"4170",2046,4,1,25000,39.14,55.34,28.176,0,73.2,0,97,0,0,0,0,1,1,"B - College Experience","B - Middle"
"4171",2046,8,0,40000,41.03,53.15,32.308,0,72.03,0,97,0,0,0,0,1,1,"C - Graduate Schooling","B - Middle"
"4172",2046,5,1,35000,41.29,56.06,30.272,1,71.53,0,97,0,0,0,0,1,1,"B - College Experience","B - Middle"
"4173",2046,5,0,40000,32.91,47.64,19.233,0,72.97,0,97,0,0,0,0,1,1,"B - College Experience","B - Middle"
"4174",2046,5,0,150000,52.54,69.52,24.295,1,69.73,0,97,0,0,0,0,1,1,"B - College Experience","C - High"
"4175",2046,6,0,65000,46.11,53.33,17.995,0,64.87,0,97,0,0,0,0,1,1,"B - College Experience","B - Middle"
"4198",2066,8,0,1e+05,40.02,46.83,34.901,0,75.53,0,95,0,0,0,0,1,1,"C - Graduate Schooling","C - High"
"4221",2112,5,0,52000,40.92,69.39,30.792,0,65.1,1,98,0,13.33,1,0,4,2,"B - College Experience","B - Middle"
"4222",2112,3,0,90000,46.75,45.05,22.003,0,69.8,1,98,0,13.33,1,0,4,2,"A - HS or less","C - High"
"4223",2112,3,0,10000,33.79,44.47,30.743,0,75.33,1,98,0,13.33,1,0,4,2,"A - HS or less","A - Low"
"4224",2112,6,1,110000,68.3,80.09,47.444,0,73.73,1,98,0,13.33,1,0,4,2,"B - College Experience","C - High"
"4225",2112,5,0,50000,41.46,56.89,34.059,0,66.77,1,98,0,13.33,1,0,4,2,"B - College Experience","B - Middle"
"4226",2112,9,1,150000,32.89,37.51,29.934,0,67.67,1,98,0,13.33,1,0,4,2,"C - Graduate Schooling","C - High"
"4228",2112,6,0,60000,27.24,36.11,34.028,0,66.07,1,98,0,13.33,1,0,4,2,"B - College Experience","B - Middle"
"4229",2112,6,1,52000,30.34,33.85,28.143,0,71.2,1,98,0,13.33,1,0,4,2,"B - College Experience","B - Middle"
"4230",2112,3,1,54000,39.54,43.7,25.955,0,65.23,1,98,0,13.33,1,0,4,2,"A - HS or less","B - Middle"
"4231",2112,5,1,45000,30.35,44.72,28.84,0,65.27,1,98,0,13.33,1,0,4,2,"B - College Experience","B - Middle"
"4232",2112,8,1,50000,52.72,43.38,36.572,0,72.93,1,98,0,13.33,1,0,4,2,"C - Graduate Schooling","B - Middle"
"4233",2112,6,1,68000,44.14,53.13,34.232,0,67.1,1,98,0,13.33,1,0,4,2,"B - College Experience","B - Middle"
"4234",2112,5,0,22000,46.38,50.55,29.425,0,72.4,1,98,0,13.33,1,0,4,2,"B - College Experience","A - Low"
"4235",2112,5,0,45000,29.93,42.26,26.334,0,70.23,1,98,0,13.33,1,0,4,2,"B - College Experience","B - Middle"
"4236",2112,6,1,30000,37.37,35.61,31.631,0,74.67,1,98,0,13.33,1,0,4,2,"B - College Experience","B - Middle"
"4237",2112,6,0,80000,42.04,44.9,30.196,0,66.23,1,98,0,13.33,1,0,4,2,"B - College Experience","C - High"
"4238",2112,3,0,13000,27.33,33.89,14.099,1,66.07,1,98,0,13.33,1,0,4,2,"A - HS or less","A - Low"
"4239",2112,5,1,33000,41.24,45.71,26.816,1,69.7,1,98,0,13.33,1,0,4,2,"B - College Experience","B - Middle"
"4240",2112,6,1,160000,39.42,39.91,34.815,0,66.53,1,98,0,13.33,1,0,4,2,"B - College Experience","C - High"
"4241",2115,3,0,24000,41.11,48.94,30.79,0,66.17,1,98,2.55,0.51,1,0,4,1,"A - HS or less","A - Low"
"4242",2115,5,0,70000,28.81,31.96,27.183,0,66.97,1,98,2.55,0.51,1,0,4,1,"B - College Experience","B - Middle"
"4243",2115,8,0,75000,43.44,37.77,26.868,0,66.2,1,98,2.55,0.51,1,0,4,1,"C - Graduate Schooling","C - High"
"4244",2115,8,1,80000,47.49,53.9,35.556,0,63.63,1,98,2.55,0.51,1,0,4,1,"C - Graduate Schooling","C - High"
"4245",2115,6,0,1e+05,24.88,37.04,20.617,0,66.03,1,98,2.55,0.51,1,0,4,1,"B - College Experience","C - High"
"4246",2115,5,0,1e+05,56.23,72.25,37.589,0,75.37,1,98,2.55,0.51,1,0,4,1,"B - College Experience","C - High"
"4247",2115,3,0,70,35,40.91,34.472,0,63.67,1,98,2.55,0.51,1,0,4,1,"A - HS or less","A - Low"
"4248",2115,6,0,1e+05,36.25,42.44,33.601,0,65.6,1,98,2.55,0.51,1,0,4,1,"B - College Experience","C - High"
"4249",2115,6,1,70000,57.01,55.77,37.927,0,73.77,1,98,2.55,0.51,1,0,4,1,"B - College Experience","B - Middle"
"4250",2115,5,0,70000,20.52,24.54,27.366,0,66.93,1,98,2.55,0.51,1,0,4,1,"B - College Experience","B - Middle"
"4251",2115,8,1,70000,22.57,34.02,16.442,1,62.57,1,98,2.55,0.51,1,0,4,1,"C - Graduate Schooling","B - Middle"
"4252",2115,9,1,1e+05,36.41,39.51,32.432,0,67.47,1,98,2.55,0.51,1,0,4,1,"C - Graduate Schooling","C - High"
"4253",2115,9,1,190000,30.21,42.12,36.972,1,76.1,1,98,2.55,0.51,1,0,4,1,"C - Graduate Schooling","C - High"
"4254",2115,6,0,1e+05,41.61,43.02,32.117,0,64.93,1,98,2.55,0.51,1,0,4,1,"B - College Experience","C - High"
"4255",2115,9,1,1e+05,50.79,42.32,34.588,0,66.77,1,98,2.55,0.51,1,0,4,1,"C - Graduate Schooling","C - High"
"4256",2115,6,0,80000,45.37,53.92,42.38,0,76.3,1,98,2.55,0.51,1,0,4,1,"B - College Experience","C - High"
"4257",2115,8,0,75000,43.13,53.43,38.461,0,72.23,1,98,2.55,0.51,1,0,4,1,"C - Graduate Schooling","C - High"
"4258",2115,8,0,46000,34.12,39.79,30.139,0,70.03,1,98,2.55,0.51,1,0,4,1,"C - Graduate Schooling","B - Middle"
"4259",2115,8,1,70000,47.79,43.35,26.659,0,68.73,1,98,2.55,0.51,1,0,4,1,"C - Graduate Schooling","B - Middle"
"4260",2116,6,0,75000,45.73,56.79,32.952,0,65.07,1,93,0,47.16,0,1,2,4,"B - College Experience","C - High"
"4261",2116,3,1,24000,25.71,30.64,26.074,1,65.3,1,93,0,47.16,0,1,2,4,"A - HS or less","A - Low"
"4262",2116,5,1,45000,41.42,47.17,42.275,0,72.23,1,93,0,47.16,0,1,2,4,"B - College Experience","B - Middle"
"4263",2116,8,0,14000,26.68,35.68,30.781,1,64.67,1,93,0,47.16,0,1,2,4,"C - Graduate Schooling","A - Low"
"4264",2116,5,1,50000,25.65,33.87,33.776,1,68,1,93,0,47.16,0,1,2,4,"B - College Experience","B - Middle"
"4265",2116,5,0,18000,22.81,30.3,24.116,1,62.93,1,93,0,47.16,0,1,2,4,"B - College Experience","A - Low"
"4266",2116,8,0,55000,26.88,40.78,28.231,1,62.93,1,93,0,47.16,0,1,2,4,"C - Graduate Schooling","B - Middle"
"4269",2116,5,0,33000,25.27,31.94,23.888,0,60.47,1,93,0,47.16,0,1,2,4,"B - College Experience","B - Middle"
"4270",2116,5,1,15000,23.58,29.23,27.641,1,67.97,1,93,0,47.16,0,1,2,4,"B - College Experience","A - Low"
"4271",2116,5,0,12000,42.44,37.84,31.39,1,69.1,1,93,0,47.16,0,1,2,4,"B - College Experience","A - Low"
"4273",2116,5,0,35000,25.32,40.52,26.863,1,64.03,1,93,0,47.16,0,1,2,4,"B - College Experience","B - Middle"
"4275",2116,3,0,14000,23.83,37.98,20.392,1,63.37,1,93,0,47.16,0,1,2,4,"A - HS or less","A - Low"
"4276",2116,3,1,30000,39.22,41.16,40,0,71.93,1,93,0,47.16,0,1,2,4,"A - HS or less","B - Middle"
"4277",2116,5,0,42000,26.59,35.6,34.797,0,68.97,1,93,0,47.16,0,1,2,4,"B - College Experience","B - Middle"
"4278",2116,4,0,40000,36.62,44,29.275,1,68.43,1,93,0,47.16,0,1,2,4,"B - College Experience","B - Middle"
"4279",2116,3,0,50000,44.76,39.01,31.647,0,76.33,1,93,0,47.16,0,1,2,4,"A - HS or less","B - Middle"
"4280",2116,8,1,41000,25.11,28.96,28.714,0,61.83,1,93,0,47.16,0,1,2,4,"C - Graduate Schooling","B - Middle"
"4322",3021,3,1,28000,16.51,28.15,8.719,0,69.63,1,94,0,63.01,0,1,4,3,"A - HS or less","B - Middle"
"4323",3021,3,1,12000,32.76,40.28,20.385,1,64.2,1,94,0,63.01,0,1,4,3,"A - HS or less","A - Low"
"4324",3021,5,0,27000,30.12,40.92,19.923,1,65.9,1,94,0,63.01,0,1,4,3,"B - College Experience","B - Middle"
"4325",3021,3,0,15000,22.99,33.95,15.223,1,64.03,1,94,0,63.01,0,1,4,3,"A - HS or less","A - Low"
"4327",3021,3,1,30000,49.75,49.46,30.957,0,71.23,1,94,0,63.01,0,1,4,3,"A - HS or less","B - Middle"
"4328",3021,3,1,30000,36.09,54.94,28.144,0,76.47,1,94,0,63.01,0,1,4,3,"A - HS or less","B - Middle"
"4329",3021,3,0,30000,40.06,45.35,26.952,0,67.77,1,94,0,63.01,0,1,4,3,"A - HS or less","B - Middle"
"4330",3021,3,0,24000,38.26,59.86,24.588,0,75.03,1,94,0,63.01,0,1,4,3,"A - HS or less","A - Low"
"4331",3021,5,0,85000,53,46.01,23.227,0,64.63,1,94,0,63.01,0,1,4,3,"B - College Experience","C - High"
"4332",3021,3,1,11000,23.11,27.92,19.119,1,70.9,1,94,0,63.01,0,1,4,3,"A - HS or less","A - Low"
"4333",3021,4,0,0,43.55,50.18,29.229,1,73.93,1,94,0,63.01,0,1,4,3,"B - College Experience","A - Low"
"4334",3021,3,1,17000,25.53,43.4,32.672,1,68.6,1,94,0,63.01,0,1,4,3,"A - HS or less","A - Low"
"4335",3021,2,1,16000,20.74,30.62,18.789,0,68.03,1,94,0,63.01,0,1,4,3,"A - HS or less","A - Low"
"4336",3021,5,0,19000,31.41,42.2,20.167,1,64.5,1,94,0,63.01,0,1,4,3,"B - College Experience","A - Low"
"4337",3021,7,1,80000,26.37,35.26,17.472,0,69.63,1,94,0,63.01,0,1,4,3,"C - Graduate Schooling","C - High"
"4338",3021,3,0,20000,37.78,33.62,19.985,1,65.27,1,94,0,63.01,0,1,4,3,"A - HS or less","A - Low"
"4413",3035,3,0,15000,34.88,54.11,39.784,0,72.5,1,95,6.82,51.14,0,0,1,1,"A - HS or less","A - Low"
"4414",3035,5,0,22000,32.86,44.21,32.776,1,64.73,1,95,6.82,51.14,0,0,1,1,"B - College Experience","A - Low"
"4416",3035,5,0,32000,31.32,35.03,32.357,0,67.17,1,95,6.82,51.14,0,0,1,1,"B - College Experience","B - Middle"
"4417",3035,5,0,3000,45.09,44.91,23.36,0,70.3,1,95,6.82,51.14,0,0,1,1,"B - College Experience","A - Low"
"4419",3035,3,0,37000,46.77,44.05,26.98,0,74.4,1,95,6.82,51.14,0,0,1,1,"A - HS or less","B - Middle"
"4420",3035,5,1,45000,43.96,43.99,32.565,0,73.5,1,95,6.82,51.14,0,0,1,1,"B - College Experience","B - Middle"
"4421",3035,5,0,30000,18.74,25.91,28.958,0,73.4,1,95,6.82,51.14,0,0,1,1,"B - College Experience","B - Middle"
"4423",3035,5,0,42000,23.35,32.36,37.387,1,75.03,1,95,6.82,51.14,0,0,1,1,"B - College Experience","B - Middle"
"4424",3035,3,1,60000,28.25,27.99,19.721,0,69.47,1,95,6.82,51.14,0,0,1,1,"A - HS or less","B - Middle"
"4425",3035,3,1,10000,34.07,43.43,29.1,0,74.97,1,95,6.82,51.14,0,0,1,1,"A - HS or less","A - Low"
"4426",3035,5,1,40000,38.49,27.79,33.724,0,74.1,1,95,6.82,51.14,0,0,1,1,"B - College Experience","B - Middle"
"4427",3035,5,0,11000,24.55,35.8,29.082,0,68.73,1,95,6.82,51.14,0,0,1,1,"B - College Experience","A - Low"
"4428",3035,3,0,20000,23.05,39.87,29.908,0,67.87,1,95,6.82,51.14,0,0,1,1,"A - HS or less","A - Low"
"4437",3038,5,0,40000,35.41,53.84,28.662,0,74.23,1,95,5.05,47.65,0,0,2,1,"B - College Experience","B - Middle"
"4438",3038,3,0,28000,31.85,38.21,22.384,0,72.57,1,95,5.05,47.65,0,0,2,1,"A - HS or less","B - Middle"
"4439",3038,3,1,11000,33.3,37.45,24.958,0,63.7,1,95,5.05,47.65,0,0,2,1,"A - HS or less","A - Low"
"4440",3038,3,1,57000,58.97,64.36,21.948,0,73.4,1,95,5.05,47.65,0,0,2,1,"A - HS or less","B - Middle"
"4441",3038,5,1,15000,43.67,41.16,28.26,0,64.6,1,95,5.05,47.65,0,0,2,1,"B - College Experience","A - Low"
"4442",3038,3,0,20000,77.77,65.88,42.033,0,73.73,1,95,5.05,47.65,0,0,2,1,"A - HS or less","A - Low"
"4443",3038,3,1,43000,44.51,50.7,34.211,0,75.33,1,95,5.05,47.65,0,0,2,1,"A - HS or less","B - Middle"
